department,institution,ancmNo,category,bsnsTitle,title,link,ancmDate,period
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제？2024-0150호,,,2024년도 한-핀란드 공동연구사업 신규과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004613,2024-03-11,2024-06-05 ~ 2024-07-24
산업통상자원부,한국산업기술기획평가원,산업통상자원부 국가기술표준원 공고 제2024-62호,,,2024년 국가표준기술력향상사업 신규지원 대상과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004614,2024-03-08,2024-03-15 ~ 2024-04-08
과학기술정보통신부,과학기술사업화진흥원,과학기술정보통신부 공고 제2024 - 0229호,,,2024년도『과학기술일자리 혁신기반 지원사업』시행 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004616,2024-03-05,2024-03-22 ~ 2024-04-03
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2024-0252호,,,2024년도 나노 및 소재기술개발사업 신규과제 선정계획 1차 재공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004619,2024-03-11,2024-03-11 ~ 2024-03-22
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2024-0260호,,,2024년도 기초연구사업 (글로벌매칭형-독일) 신규과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004620,2024-03-11,2024-03-18 ~ 2024-04-30
국토교통부,국토교통과학기술진흥원,재공고-국-제03호,,,(재공고-국-제03호) 2024년 초장대 K-지하고속도로 인프라 안전 및 효율 향상 기술 개발 사업 시행 재공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004621,2024-03-05,2024-03-05 ~ 2024-03-12
국토교통부,국토교통과학기술진흥원,재공고-국-제04호,,,(재공고-국-제04호) 2024년 내구연한 도래 노후 디젤기관차 대체를 위한 친환경 수소전기기관차 기술개발 사업 시행 재공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004633,2024-03-05,2024-03-06 ~ 2024-03-12
산업통상자원부,한국산업기술기획평가원,KT_2024_017,,,2024년 국가참조표준데이터개발보급사업 신규지원,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004634,2024-03-13,2024-03-13 ~ 2024-03-26
국토교통부,국토교통과학기술진흥원,재공고-국-제07호,,,(재공고-국-제07호) 2024년 협력거점형 국토교통 국제협력 연구개발 사업(협력거점 구축) 시행 재공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004653,2024-03-05,2024-03-05 ~ 2024-03-12
해양수산부,해양수산과학기술진흥원,해양수산부  공고 제2024-453호,,,2024년도 해양수산 과학기술 국제협력 고도화 사업 신규과제 선정계획 재공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004654,2024-03-05,2024-03-05 ~ 2024-03-12
과학기술정보통신부,과학기술사업화진흥원,과학기술정보통신부 공고 제2024 - 0231호,,,2024년도 첨단과학기술기업 글로벌 협력 스케일업R&amp;D지원사업 시행공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004673,2024-03-05,2024-03-22 ~ 2024-04-03
해양수산부,해양수산과학기술진흥원,해양수산부 공고 제2024-457호,,,2024년도 해양위험유해물질(HNS) 배출 등 관리기술 개발사업 신규과제 선정계획 재공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004675,2024-03-06,2024-03-06 ~ 2024-03-13
과학기술정보통신부,과학기술사업화진흥원,과학기술정보통신부 공고 제2024 - 0230호,,,2024년도 공공연구성과 확산 및 실용화 사업 시행 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004693,2024-03-05,2024-03-22 ~ 2024-04-03
해양수산부,해양수산과학기술진흥원,해양수산부 공고 제2024-454호,,,2024년도 천해용 수중 모빌리티 기술 개발사업 신규과제 선정계획 재공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004694,2024-03-05,2024-03-05 ~ 2024-03-12
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2024 - 0244호,,,2024년도 차세대지능형반도체기술개발(소자)사업(신소자원천) 신규과제 재공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004713,2024-03-06,2024-03-06 ~ 2024-03-15
산업통상자원부,한국산업기술기획평가원,산업통상자원부 공고 제2024-217호,,,2024년도 자동차 분야 신규지원 대상과제 재공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004733,2024-03-07,2024-03-07 ~ 2024-03-19
기획재정부,국토교통과학기술진흥원,재공고-국-제02호,,,2024년 탄소공간지도기반 계획지원 기술개발 사업 시행 재공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004753,2024-03-06,2024-03-06 ~ 2024-03-13
과학기술정보통신부,연구개발특구진흥재단,제2024-0000호,,,2024년 딥테크 스케일업 밸리 육성 사업 사전기획 지원 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004773,2024-03-06,2024-03-25 ~ 2024-04-08
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2024 - 0263호,,,2024년도 소형모듈원자로 사용후핵연료 발생량저감 기술개발사업 신규과제 재공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004793,2024-03-11,2024-03-11 ~ 2024-03-22
과학기술정보통신부,정보통신기획평가원,해당없음(정책지정),,, 2024년 디지털혁신기술국제공동연구사업 정책지정 대상과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004794,2024-03-28,2024-04-01 ~ 2024-04-30
산업통상자원부,한국산업기술기획평가원,산업통상자원부 국가기술표준원 공고 제2024-0063호,,,2024년 국제표준화협력사업 신규과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004795,2024-03-08,2024-03-18 ~ 2024-04-08
해양경찰청,과학기술사업화진흥원,해양경찰청 공고 제2024-27호,,,2024년 해양경찰 현장 맞춤형 연구개발(오션랩 2.0) 사업 신규과제 선정계획 연장공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004813,2024-01-29,2024-02-26 ~ 2024-03-18
과학기술정보통신부,정보통신기획평가원,해당없음(정책지정),,,방송통신산업기술개발사업(전파위성부문) 정책지정,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004814,2024-03-07,2024-03-08 ~ 2024-03-15
범부처,한국연구재단,"과학기술정보통신부 공고 제2024-0209호, 보건복지부 공고 제 2024-139호",,,2024년도 인공아체세포 기반 재생치료 기술개발사업 신규과제 공모 ,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004833,2024-02-28,2024-03-11 ~ 2024-04-01
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2024 ？ 0253호,,,2024년도 나노 및 소재기술개발사업 2차 통합공고 플랫폼형 재공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004853,2024-03-11,2024-03-11 ~ 2024-03-22
과학기술정보통신부,정보통신기획평가원,과학기술정보통신부 공고 제2024-0310호,,,2024년도 정보통신방송혁신인재양성(2차)·디지털선도기술핵심인재양성 신규과제 선정 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004894,2024-03-20,2024-04-08 ~ 2024-04-24
과학기술정보통신부,한국연구재단,2023-1077,,,2024년 제2차 해외우수과학자유치사업(Brain Pool/Brain Pool+) 신규과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004895,2023-12-29,2024-03-11 ~ 2024-06-04
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2024-0261호,,,2024년도 미래원자력기술 시설·장비구축활용사업 신규과제 재공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004896,2024-03-11,2024-03-11 ~ 2024-03-21
보건복지부,한국보건산업진흥원,정신건강연구개발사업단 공고 제2024-002호,,,2024년 제1차 마약·자살 등 정신건강관련 사회문제대응 기술연구(R&amp;D) 신규지원 대상과제 재공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004897,2024-03-08,2024-03-08 ~ 2024-03-18
행정안전부,한국산업기술기획평가원,행정안전부 공고 제2024-431호,,,2024년도 지역맞춤형 재난안전 문제해결 기술개발 지원(2단계) 신규과제 재공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004898,2024-03-08,2024-03-11 ~ 2024-03-29
산업통상자원부,한국산업기술진흥원,산업통상자원부 공고 제2024-226호,,,2024년도 항공우주부품공정고도화기술개발사업(R&amp;D) 시행계획 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004899,2024-03-13,2024-03-13 ~ 2024-04-15
과학기술정보통신부,한국연구재단,2024-0262,,,2024년도 민관합작 차세대원자로 개발 프로젝트 사업신규과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004900,2024-03-11,2024-03-11 ~ 2024-03-28
과학기술정보통신부,한국연구재단,NR_2024_047,,,2024년 나노·소재기술개발사업(팹고도화)  통합정보시스템(MoaFab) 운영 신규과제 접수(정책지정),https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004901,2024-03-13,2024-03-13 ~ 2024-04-02
해양수산부,해양수산과학기술진흥원,해양수산부 공고 제2024-494호,,,2024년도 해양탄소 재순환 가치사슬 실현을 위한 해상 메탄올 생산 및 운송기술 개발사업 신규과제 선정계획 재공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004913,2024-03-08,2024-03-11 ~ 2024-03-18
산업통상자원부,한국산업기술기획평가원,산업통상자원부 공고 제2024-223호,,,2024년도 반도체분야 신규지원 대상과제 재공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004933,2024-03-11,2024-03-11 ~ 2024-03-21
해양수산부,해양수산과학기술진흥원,해양수산부 공고 제2024-507호,,,2024년 산학연 시설장비 활용 역량 강화사업 신규과제 선정계획 추가공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004935,2024-03-12,2024-04-02 ~ 2024-04-12
과학기술정보통신부,연구개발특구진흥재단,제2024 -0234호,,,[강소특구] 2024년 협력 Value-up R&amp;BD (일반),https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004936,2024-03-04,2024-03-25 ~ 2024-04-05
과학기술정보통신부,한국연구재단,NR_2024_048,,,2024년 다부처 국가생명연구자원 선진화사업 정책지정,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004937,2024-03-11,2024-03-11 ~ 2024-03-15
국토교통부,국토교통과학기술진흥원,재공고-국-제08호,,,(재공고-국-제08호) 2024년 한국형 도심항공교통(K-UAM) 안전운용체계 핵심기술개발 사업 시행 재공고문,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004954,2024-03-06,2024-03-06 ~ 2024-03-26
행정안전부,한국산업기술기획평가원,행정안전부 공고 제2024-454호,,,2024년도 재난안전산업 기술사업화 지원 사업 신규과제 재공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004955,2024-03-13,2024-03-15 ~ 2024-03-29
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2024 ？ 0270호,,,2024년도 나노 및 소재기술개발사업 신규과제 선정계획 2차 재공고(경쟁형),https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004973,2024-03-12,2024-03-12 ~ 2024-03-25
행정안전부,한국산업기술기획평가원,행정안전부 공고 제2024-455호,,,2024년도 재난안전산업 진흥시설 조성지원 사업(R&amp;D) 기반조성 분야 신규과제 재공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004974,2024-03-13,2024-03-15 ~ 2024-03-29
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2024-0285호,,,2024년도 제1차 과학기술분야 연구기획과제 재공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004993,2024-03-14,2024-03-14 ~ 2024-03-21
교육부,한국연구재단,교육부 공고 제2024-128호,,,2024년도 G-램프(LAMP) 사업 신규 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=004995,2024-03-29,2024-05-14 ~ 2024-05-31
산업통상자원부,한국산업기술진흥원,산업통상자원부 공고 제2024-281호,,,2024년도 산업현장 여성R&amp;D인력 참여확산 기반구축 시행계획 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005013,2024-03-25,2024-03-25 ~ 2024-04-26
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2024-0287호,,,2024년도 바이오·의료기술개발사업 신규과제 2차 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005033,2024-03-14,2024-03-14 ~ 2024-06-13
과학기술정보통신부,한국연구재단,NR_2024_053,,,2024년도 상반기 원자력정책연구사업 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005054,2024-03-15,2024-03-15 ~ 2024-04-05
과학기술정보통신부,한국연구재단,NR_2024_054,,,(지정) 2024년도 상반기 원자력정책연구사업 신규과제,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005055,2024-03-15,2024-03-15 ~ 2024-03-26
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2024-0290호,,,2024년도 과학기술혁신인재양성사업(차세대원자력 전문인력 양성사업) 신규과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005073,2024-03-18,2024-04-01 ~ 2024-04-18
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2024 - 0294호,,,2024년도 미래디스플레이전략연구실지원사업 신규과제 재공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005074,2024-03-15,2024-03-15 ~ 2024-03-25
과학기술정보통신부,한국연구재단,NR_2024_055,,,2024년도 과학기술유공자 예우 및 지원사업  공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005075,2024-03-15,2024-03-18 ~ 2024-03-22
과학기술정보통신부,정보통신기획평가원,과학기술정보통신부 공고 제2024-0385호,,,2024년 제4차 디지털혁신기술국제공동연구사업 신규지원 대상과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005113,2024-04-05,2024-05-21 ~ 2024-06-04
과학기술정보통신부,정보통신기획평가원,과학기술정보통신부 공고 제2024-0421호,,,2024년 제5차 디지털혁신기술국제공동연구사업 신규지원 대상과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005114,2024-04-12,2024-04-16 ~ 2024-06-12
산업통상자원부,한국산업기술기획평가원,산업통상자원부 공고 제2024 - 256호,,,"2024년도 전자부품 분야(반도체, IT융합) 신규지원 대상과제 재공고",https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005115,2024-03-19,2024-03-19 ~ 2024-03-28
과학기술정보통신부,정보통신기획평가원,과학기술정보통신부 공고 제2024-0071호,,,(수정 연장공고) 2024년도 정보통신방송혁신인재양성사업 1차 신규과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005116,2024-03-20,2024-03-21 ~ 2024-04-03
해양수산부,해양수산과학기술진흥원,해양수산부 공고 제2024-557호,,,2024년도 천해용 수중 모빌리티 기술 개발사업 신규과제 선정계획 재공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005133,2024-03-21,2024-03-21 ~ 2024-03-28
과학기술정보통신부,정보통신기획평가원,해당없음(정책지정),,,2024년 방송통신정책연구(정책지정) 대상과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005153,2024-04-01,2024-04-01 ~ 2024-04-03
과학기술정보통신부,정보통신기획평가원,과학기술정보통신부 공고 제2024-0363호,,,2024년 상반기 방송통신정책연구(R&amp;D) 신규과제 공고 ,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005173,2024-03-29,2024-04-22 ~ 2024-04-29
산업통상자원부,한국산업기술기획평가원,산업통상자원부 공고 제2024-311호,,,2024년도 소재부품기술개발(3차) 신규지원 대상과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005193,2024-04-08,2024-04-15 ~ 2024-05-22
산업통상자원부,한국탄소산업진흥원,CI_2024_002,,,2024년도 「탄소융복합소재부품 실증사업」 신규지원 대상과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005213,2024-03-21,2024-03-21 ~ 2024-04-18
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2024 - 0324호,,,2024년 나노·소재기술개발사업(팹고도화)첨단 패키징 인프라 구축 지원 및 우주·국방용 화합물반도체 인프라 고도화 신규과제 공모(수정),https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005233,2024-03-22,2024-04-08 ~ 2024-04-23
보건복지부,한국보건산업진흥원,보건복지부공고 제2024-195호,,,2024년도 연구중심병원 한미혁신성과창출R&amp;D 신규지원 대상과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005237,2024-03-22,2024-03-29 ~ 2024-05-03
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제2024 - 0336호,,,2024년도 STEAM연구사업 상반기 신규과제 재공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005253,2024-03-26,2024-03-26 ~ 2024-04-02
산업통상자원부,한국산업기술진흥원,제2024-280호,,,2024년도 전기차재제조배터리안전성평가시스템구축 신규과제 시행계획 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005255,2024-03-25,2024-03-25 ~ 2024-04-26
과학기술정보통신부,정보통신기획평가원,해당사항없음(정책지정),,,2024년도 ICT글로벌인재양성 사업 신규과제 공고(정책지정),https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005256,2024-03-25,2024-03-25 ~ 2024-04-09
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제2024-0322호,,,2024년도 한-일 인력교류사업 신규과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005257,2024-03-25,2024-03-26 ~ 2024-05-10
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제2024-0323호,,,2024년도 한반도 과학기술협력사업 신규과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005273,2024-03-26,2024-03-26 ~ 2024-05-14
교육부,한국기초과학지원연구원,교육부 공고 제 2024 - 95호,,,2024년도 이공분야 학술연구지원사업 신규과제(인프라 고도화) 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005293,2024-03-12,2024-03-28 ~ 2024-04-16
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2024-0333호,,,2024년도 휴먼프론티어과학프로그램(HFSP) 협력사업 신규과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005294,2024-03-27,2024-03-27 ~ 2024-04-29
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2024-0347호,,,2024년도「한-필리핀 공동연구」신규과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005313,2024-04-01,2024-04-01 ~ 2024-05-14
과학기술정보통신부,한국연구재단,NR_2024_056,,,2024년도 위성정보빅데이터활용지원체계개발사업(차세대소형위성2호 영상활용사업),https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005314,2024-03-12,2024-03-12 ~ 2024-04-15
보건복지부,한국보건산업진흥원,백신실용화기술개발사업단 공고 제2024-003호,,,2024년도 제2차 백신실용화기술개발사업단 신규지원 대상과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005315,2024-04-01,2024-04-01 ~ 2024-04-30
과학기술정보통신부,정보통신기획평가원,과학기술정보통신부 공고 제2024-0349호,,,2024년 SW스타랩 신규지원 대상과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005316,2024-03-29,2024-04-24 ~ 2024-05-08
과학기술정보통신부,나노종합기술원,제2024-0383호,,,2024년도 반도체 글로벌 첨단 팹 연계 활용사업(공동연구개발) 신규과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005317,2024-04-03,2024-05-02 ~ 2024-05-14
국토교통부,국토교통과학기술진흥원,공고-국-제11호,,,(공고-국-제11호) 협력거점형 국토교통 국제협력 연구개발사업(다자협력형 국제공동연구) 시행 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005318,2024-03-29,2024-04-05 ~ 2024-04-30
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2024 ？ 0362호,,,2024년도 우주물체능동제어선행기술개발사업 신규과제 재공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005333,2024-03-29,2024-04-01 ~ 2024-04-09
과학기술정보통신부,정보통신기획평가원,과학기술정보통신부 공고 제2024-0328호,,,2024년도 정보보호핵심원천기술개발사업 2차 신규지원 대상과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005336,2024-04-01,2024-04-16 ~ 2024-04-30
과학기술정보통신부,정보통신기획평가원,과학기술정보통신부 공고 제2024-0329호,,,2024년도 정보보호핵심원천기술개발사업 3차 신규지원 대상과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005337,2024-04-01,2024-05-03 ~ 2024-05-21
과학기술정보통신부,정보통신기획평가원,II_2024_004,,,2024년 SW딥테크기술글로벌경쟁력강화 신규과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005338,2024-05-13,2024-05-22 ~ 2024-06-12
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2024 -0091호,,,2024년도 나노 및 소재기술개발사업(도전형) 2차 평가대상 공지 ,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005340,2024-04-01,2024-04-02 ~ 2024-04-12
보건복지부,한국보건산업진흥원,보건복지부공고 제2024-249호,,,2024년도 제2차 보건의료기술 연구개발사업 신규지원 대상과제 통합공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005341,2024-04-08,2024-04-16 ~ 2024-05-08
보건복지부,한국보건산업진흥원,KH_2024_012,,,2024년도 마약·자살 등 정신건강관련 사회문제대응 기술연구 지정과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005342,2024-04-02,2024-04-02 ~ 2024-04-12
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2024-0000호,,,2024년도 우주개발기반조성 및 성과확산 사업 신규과제 재공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005353,2024-04-02,2024-04-02 ~ 2024-04-11
산업통상자원부,한국산업기술기획평가원,산업통상자원부 공고 제2024-330호,,,2024년도 이차전지분야 제1차 신규 지원대상 과제 재공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005354,2024-04-16,2024-04-22 ~ 2024-05-16
과학기술정보통신부,한국연구재단,NR_2024_058,,,"2025년도 양자연구교류지원사업(베트남, 벨기에, 체코, 튀르키예, 프랑스) 신규과제 공고",https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005355,2024-04-30,2024-05-01 ~ 2024-07-01
산업통상자원부,한국산업기술기획평가원,산업통상자원부 공고 제2024-345호,,,2024년도 제1차 산업기술R&amp;D 연구기획사업 신규지원 대상과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005374,2024-04-19,2024-04-19 ~ 2024-05-20
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제2024-0381호,,,2024년도 한계도전 R&amp;D 프로젝트 신규과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005376,2024-04-04,2024-04-11 ~ 2024-05-10
산업통상자원부,한국탄소산업진흥원,CI_2024_003,,,2024년도 「탄소제품 인증 표준시험법 개발 지원사업」신규지원 대상과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005378,2024-04-05,2024-04-22 ~ 2024-05-07
과학기술정보통신부,한국연구재단,NR_2024_061,,,우주위험대응체계구축사업 신규 정책지정(광학감시시스템),https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005381,2024-04-08,2024-04-08 ~ 2024-04-12
"과학기술정보통신부,보건복지부",한국보건산업진흥원,KDRC-2024-004,,,2024년도 제2차 치매극복연구개발사업 신규지원 대상과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005399,2024-04-04,2024-04-15 ~ 2024-05-03
과학기술정보통신부,한국연구재단,NR_2024_062,,,2024년 우주국제협력기반조성사업 상반기 지정과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005400,2024-04-01,2024-04-05 ~ 2024-04-26
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제2024-0397호,,,2024년도 「양자공통기반기술개발」 사업 신규과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005401,2024-04-18,2024-04-23 ~ 2024-05-07
산업통상자원부,한국산업기술기획평가원,산업통상자원부 공고 제2024-316호,,,2024년도 소재부품기술개발 신규지원 대상과제 재공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005402,2024-04-09,2024-04-09 ~ 2024-04-23
과학기술정보통신부,정보통신기획평가원,II_2024_005,,,2024년도 디지털혁신인재단기집중역량강화(글로벌 교육) 사업,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005403,2024-05-13,2024-04-29 ~ 2024-05-29
범부처,한국연구재단,"과학기술정보통신부 공고 제？2024？0378호,？보건복지부 공고 제？2024？241호",,,2024년도 제1차 인공아체세포 기반 재생치료 기술개발사업 신규과제 재공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005414,2024-04-04,2024-04-04 ~ 2024-04-15
"과학기술정보통신부,보건복지부,산업통상자원부,질병관리청",한국보건산업진흥원,국가 통합 바이오 빅데이터 구축 사업단 공고 제2024-001호,,,2024년 국가 통합 바이오 빅데이터 구축 사업단 지정과제(운영비 과제) 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005415,2024-04-08,2024-04-09 ~ 2024-04-25
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2024 - 0408호,,,2024년도 바이오·의료기술개발사업 신규과제 3차 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005416,2024-04-12,2024-04-12 ~ 2024-05-14
산업통상자원부,한국산업기술기획평가원,산업통상자원부 공고 제2024-317호,,,2024년도 전자부품산업기술개발사업(우주항공) 신규지원 대상과제 재공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005417,2024-04-09,2024-04-11 ~ 2024-04-24
방위사업청,한국연구재단,NR_2024_065,,,2024년도 초소형위성체계개발사업(활용시스템 개발) 정책지정 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005418,2024-04-08,2024-04-08 ~ 2024-04-29
산업통상자원부,한국산업기술진흥원,산업통상자원부 공고 제2024-325호,,,2024년 소재부품장비 융합혁신지원단 기술지원사업(심화기술지원) 자립화 트랙 1차,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005419,2024-04-12,2024-04-12 ~ 2024-05-13
농촌진흥청,농촌진흥청,제2024-89호,,,2024년 지역농업연구기반 및 전략작목육성 사업 신규과제,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=005420,2024-04-12,2024-04-12 ~ 2024-05-10
